243111
   5.5777178e+05   7.1398936e+06   4.2982657e+02
   5.6199066e+05   7.1334438e+06   4.1502789e+02
   5.6199066e+05   7.1338469e+06   4.2393878e+02
   5.6241257e+05   7.1338469e+06   4.2131427e+02
   5.5439688e+05   7.1318313e+06   4.4162808e+02
   5.5439688e+05   7.1322344e+06   4.5192230e+02
   5.5481875e+05   7.1322344e+06   4.5040445e+02
   5.5861561e+05   7.1394906e+06   4.3987820e+02
   5.5903749e+05   7.1394906e+06   4.4489395e+02
   5.5861566e+05   7.1390876e+06   4.3797205e+02
   5.5439688e+05   7.1382813e+06   4.4964481e+02
   5.5439688e+05   7.1378781e+06   4.5136328e+02
   5.5397500e+05   7.1378781e+06   4.4544727e+02
   5.5439777e+05   7.1402986e+06   4.6711905e+02
   5.5481952e+05   7.1402983e+06   4.5493860e+02
   5.5439678e+05   7.1398936e+06   4.5162390e+02
   5.5439686e+05   7.1394906e+06   4.5088446e+02
   5.5397499e+05   7.1394906e+06   4.5647504e+02
   5.6114688e+05   7.1382813e+06   4.3321570e+02
   5.6072500e+05   7.1378781e+06   4.4528125e+02
   5.5988045e+05   7.1282016e+06   4.3434186e+02
   5.5945861e+05   7.1282017e+06   4.3327139e+02
   5.6030313e+05   7.1314281e+06   4.2679965e+02
   5.5988125e+05   7.1314281e+06   4.2315747e+02
   5.6030313e+05   7.1318313e+06   4.2837717e+02
   5.6156875e+05   7.1330406e+06   4.4017926e+02
   5.6114688e+05   7.1326375e+06   4.4760974e+02
   5.6114697e+05   7.1286064e+06   4.3280667e+02
   5.6072424e+05   7.1282017e+06   4.1708173e+02
   5.5945929e+05   7.1398936e+06   4.1049515e+02
   5.5945936e+05   7.1394906e+06   4.4959155e+02
   5.6114688e+05   7.1306219e+06   4.1743619e+02
   5.6156875e+05   7.1306219e+06   4.1080994e+02
   5.6114687e+05   7.1302187e+06   4.1091174e+02
   5.5270933e+05   7.1302187e+06   4.4071643e+02
   5.5270934e+05   7.1298156e+06   4.5278549e+02
   5.5228745e+05   7.1298156e+06   4.4932874e+02
   5.5650627e+05   7.1386844e+06   4.4171017e+02
   5.5692816e+05   7.1390876e+06   4.3291022e+02
   5.5692814e+05   7.1386844e+06   4.5398926e+02
   5.5608438e+05   7.1322344e+06   4.3106973e+02
   5.5566250e+05   7.1322344e+06   4.3226245e+02
   5.5608438e+05   7.1326375e+06   4.3135458e+02
   5.6367972e+05   7.1394914e+06   4.3201700e+02
   5.6325608e+05   7.1394905e+06   4.3386313e+02
   5.5692718e+05   7.1282013e+06   4.3010583e+02
   5.5734925e+05   7.1282017e+06   4.2252039e+02
   5.6367969e+05   7.1346539e+06   4.1100012e+02
   5.6367999e+05   7.1342509e+06   4.1100015e+02
   5.6199067e+05   7.1382813e+06   4.1105725e+02
   5.6199068e+05   7.1386844e+06   4.1821136e+02
   5.6241258e+05   7.1386844e+06   4.2201822e+02
   5.6367962e+05   7.1302195e+06   4.1089209e+02
   5.6367978e+05   7.1306227e+06   4.1760321e+02
   5.5777188e+05   7.1306219e+06   4.1784418e+02
   5.5735000e+05   7.1306219e+06   4.1921683e+02
   5.5777188e+05   7.1310250e+06   4.1899396e+02
   5.5608438e+05   7.1350563e+06   4.3532599e+02
   5.5608438e+05   7.1346531e+06   4.5344852e+02
   5.5566250e+05   7.1346531e+06   4.5259622e+02
   5.6114688e+05   7.1370719e+06   4.2520734e+02
   5.6156875e+05   7.1370719e+06   4.2851575e+02
   5.6114688e+05   7.1366688e+06   4.2282687e+02
   5.5608437e+05   7.1302187e+06   4.1956424e+02
   5.5608436e+05   7.1298156e+06   4.1789291e+02
   5.5566248e+05   7.1298156e+06   4.2198511e+02
   5.5313211e+05   7.1402985e+06   4.6431537e+02
   5.5270924e+05   7.1398936e+06   4.6095822e+02
   5.5271013e+05   7.1402984e+06   4.7029422e+02
   5.5144392e+05   7.1370720e+06   4.4294492e+02
   5.5186565e+05   7.1374750e+06   4.5006625e+02
   5.5186565e+05   7.1370719e+06   4.4301477e+02
